,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,0.030771266797443488,7.062212906883013,1.519537086401288,2159677882.0,43976277050.16028
1,1,1,1,-0.01601597810500594,9.310287327456804,1.418680343478113,2437376982.0,50262229262.21035
2,2,2,2,0.002360324432371913,7.383020136753679,1.5187067565362726,2142195788.0,43567457240.728
3,3,3,3,0.002323442919761309,8.53997690753767,1.5044599506930223,2180508254.0,44432372206.66135
4,4,4,4,-0.014529198909363102,7.513551142716625,1.350569371056348,2617685964.0,54398899980.56447
5,5,5,5,-0.015146090267367096,9.307475074904572,1.4636523212484471,2334970698.0,47966663149.98991
6,6,6,6,-0.015052794801649227,7.215884584433716,1.266170832714,2839587736.0,59451571513.13625
7,7,7,7,-0.024264069166397808,7.4830699195531425,1.4545298827888316,2295276126.0,47007123068.440475
8,8,8,8,-0.01291760470593038,8.966620602147119,1.4753591110167619,2259732824.0,46224862876.03337
9,9,9,9,-0.017686802426766134,9.319397852627837,1.4659596334587242,2282722128.0,46736098735.49141
10,10,10,10,0.09412109107606596,6.766036738420737,1.1801252732676115,3094425174.0,65280128899.767365
11,11,11,11,0.02417159651731585,9.862397704661241,1.4884733430332397,2207109548.0,45009356394.681435
12,12,12,12,0.03780570469490911,9.235951942332195,1.439544400046064,2364630374.0,48595301969.24742
13,13,13,13,-0.0021004287446490387,10.046056755881393,1.4414894886434837,2355969014.0,48390165137.348526
14,14,14,14,0.001035098803302992,11.18683317177794,1.341899687950247,2603614746.0,53986971500.23257
15,15,15,15,0.01089709767692286,11.121186912110092,1.4707506581756415,2283717330.0,46760973303.21595
16,16,16,16,-0.011405637272882315,8.835531373153339,1.5698722548760826,2041508558.0,41333854067.12892
17,17,17,17,0.0068028041064079935,10.7044152061098,1.4070772435909722,2426318404.0,49968312144.60956
18,18,18,18,0.038106928398980514,9.811883323629043,1.3571458192474302,2566067574.0,53164254746.597084
19,19,19,19,0.011238172015003784,6.4738999912574675,1.3240527228048622,2666564470.0,55443198543.79072
20,20,20,20,0.0005937056153764109,0.07463213658901911,1.523242155175896,2365699232.0,48893121331.715515
