,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.0369334321754829,11.985149102576196,1.5141018698664275,2163539452.0,44051284945.41399
1,1,1,1,-0.03531646356509305,13.980402199481313,1.5084192954984579,2172781360.0,44260712247.58755
2,2,2,2,0.032324782517799806,11.301919616714356,1.6177962252608171,1933210646.0,38915893859.95888
3,3,3,3,0.03026328273134944,11.389849445421655,1.6108436058443578,1938615468.0,39027082906.85516
4,4,4,4,0.004286601138021269,11.775235983426649,1.6938509482154742,1799450928.0,35980889709.181244
5,5,5,5,0.004061052735963446,10.466997548658833,1.6207695267817581,1940857246.0,39109711404.11655
6,6,6,6,0.023355606904278733,10.560806854427478,1.683420181300095,1809932796.0,36197425294.99825
7,7,7,7,0.026658681508393886,8.865536839725292,1.6275218979409456,1917795098.0,38583809851.44802
8,8,8,8,0.03549631124654222,10.91830149993226,1.666056737012153,1841460832.0,36892847579.19991
9,9,9,9,0.04877266966725698,11.205533156597411,1.5436622587512505,2081480314.0,42211104944.56083
10,10,10,10,0.02946526639727,9.687469947261409,1.6891939641410825,1786891334.0,35678650521.68681
11,11,11,11,0.045296861787074566,9.935035039900526,1.6530465542146615,1860454302.0,37304518585.41057
12,12,12,12,0.06444227043403215,12.867813827134647,1.6409799712996784,1882071590.0,37782161183.05723
13,13,13,13,0.0642774434824879,13.317554975931639,1.5900456537475265,1977613000.0,39895383479.32132
14,14,14,14,0.08832600396854266,16.696433919175035,1.6400588424802007,1893021634.0,38037012474.68568
15,15,15,15,0.06220051911301426,16.60747525494082,1.6635038845947698,1836845412.0,36785248442.5854
16,16,16,16,0.042672458315255936,11.703066555629055,1.5670750905590123,2032960332.0,41126362701.51961
17,17,17,17,0.04777065743779147,12.139857900747865,1.6817670849852069,1819170732.0,36406055386.70854
18,18,18,18,-0.02431091913145566,15.204780718522635,1.377147849231776,2483954808.0,51270754426.62523
19,19,19,19,0.004412962090107407,4.21053858637426,1.5601789851331305,2055324958.0,41636387492.206856
20,20,20,20,0.00038758016973461487,0.07325292168961305,1.0780598600509355,3952745682.0,85892161630.48859
