,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,0.4017743683584101,7.858250275283095,0.9785644842384754,450750082.0,8755107014.955273
1,1,1,1,-0.06600594218644723,10.59511753044041,1.2512894013784228,331895906.0,6238471629.270134
2,2,2,2,-0.05792827569516889,7.970325548433138,1.0294512012151655,414116378.0,7971011780.440315
3,3,3,3,0.20392559505995594,8.947949570894899,,338257852.0,
4,4,4,4,-0.2174139004243664,7.758587220895332,0.9649275403194483,422160102.0,8091035240.412864
5,5,5,5,-0.08293527531317395,9.155686683554057,1.0885050603888038,389495480.0,7446280002.163019
6,6,6,6,0.058623297362453364,5.632068889924728,1.2592443707712482,322941548.0,6041947247.890818
7,7,7,7,-0.04352137526622562,10.415210340679758,0.8779590020895229,465191352.0,9015609805.100725
8,8,8,8,-0.3002086039178543,9.293735127792257,1.2808647005340354,311543912.0,5802690221.576616
9,9,9,9,-0.13552033391772567,11.547309381818115,1.5182145349048786,252584932.0,4607163815.037839
10,10,10,10,0.2069070208952914,8.923261720922637,1.1233964332219175,370407948.0,7020357810.44758
11,11,11,11,-0.2981007533329762,9.019666361503182,1.2486073795469415,326223964.0,6108696384.558877
12,12,12,12,-0.14768696256029698,8.559356677556101,1.111339167678237,373544880.0,7092965993.360806
13,13,13,13,-0.04594502855435365,9.712589583956042,1.4114025672483228,282022346.0,5208016245.0968075
14,14,14,14,-0.09603352977794016,8.2242021711031,1.3679772316410548,290645984.0,5378099205.944317
15,15,15,15,0.001978280590304589,8.381929222584198,1.5628422662287205,241420128.0,4382876471.698412
16,16,16,16,-0.032931469504794995,9.472563309662856,1.3424275717227467,295140486.0,5469520573.88937
17,17,17,17,-0.056487393164000935,10.35404648542102,1.566297166048243,240145976.0,4355679216.86823
18,18,18,18,0.12018982214929168,11.29171981536056,1.3372477847372357,302975816.0,5634587085.626478
19,19,19,19,-0.15207861827095975,5.2039451866072195,1.2075336031914037,356840362.0,6765090053.697503
20,20,20,20,0.0009387899189431007,0.09415192557943068,1.681946896002841,246193138.0,4521019341.482735
