,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,0.0550016331730924,8.217573455813097,1.6431066765025142,219063758.0,3928911024.0387573
1,1,1,1,0.009082190852644088,8.632657744697195,1.638259383445108,219231890.0,3929926402.317349
2,2,2,2,0.0070031569096633255,8.316291558584659,1.6707676968278953,213988348.0,3829158597.9424767
3,3,3,3,0.04457404058580028,8.467503627542225,1.6179300297211525,225529382.0,4057563646.3181973
4,4,4,4,0.03669546906145151,9.461414701613307,1.589711013766848,234961572.0,4249322411.759322
5,5,5,5,-0.0057933352515724115,9.413020518095447,1.7261776863524125,202209576.0,3595283951.4257436
6,6,6,6,0.04828290004789282,6.564932190562682,1.6361995708202692,222273258.0,3994672124.1180825
7,7,7,7,0.07751783762374824,7.224511250071336,1.5351615437722337,244236758.0,4430956573.3940325
8,8,8,8,0.02625527427914479,7.904962876011178,1.7637733804380988,194369178.0,3440683870.431061
9,9,9,9,0.06827870380082382,8.317557571833353,1.6667659576351526,213334002.0,3813514353.9498725
10,10,10,10,0.007916752065875776,6.0277161695975146,1.7213572737340856,205219094.0,3657268899.230883
11,11,11,11,0.049207033366741385,7.426411429286077,1.5429501411017659,242165328.0,4390516158.368706
12,12,12,12,0.053294279888854296,7.4901420424886656,1.6154736293743535,226713164.0,4082776186.9290276
13,13,13,13,0.06718923413611043,8.562157537198305,1.5780621086903384,234370000.0,4236053518.046634
14,14,14,14,0.07622227514467365,8.280851141734145,1.5698563768585547,235186696.0,4250726590.1484623
15,15,15,15,0.035482269076550825,7.952986247457442,1.5663288268235322,234512490.0,4234904175.2308445
16,16,16,16,-0.0066209176189573615,8.178539633591965,1.6651528763825734,212671900.0,3798318248.3819776
17,17,17,17,0.019870514734635684,8.422037007389374,1.6641766271852465,213198100.0,3811128809.3968983
18,18,18,18,0.0702281039053269,8.024599048997974,1.531884438840945,243776950.0,4421584309.223277
19,19,19,19,-0.12489091562418833,7.628113843597816,1.6437927599803763,219153878.0,3929942848.43197
20,20,20,20,-6.486944107187663e-05,0.04694674580988957,1.4984974527453527,272349528.0,5011255541.84411
