,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.32754857923424113,15.649279016028144,1.298336393977529,334233400.0,6300191543.221262
1,1,1,1,-0.2540926864640808,14.83492568940948,1.1724601145352114,365425432.0,6928350165.889234
2,2,2,2,-0.0829624773223321,11.283963648736075,1.6156929500501869,231151626.0,4178307359.0579906
3,3,3,3,-0.019290563183277137,13.05842233325075,1.708613019398881,207899576.0,3711126705.885246
4,4,4,4,-0.16273221445315186,11.171594755897932,1.5169056360510706,262884934.0,4824114793.30834
5,5,5,5,0.026376860775920732,11.023171643397198,1.291776906811234,327417458.0,6142787209.890386
6,6,6,6,-0.03196686274004403,7.853705767712767,1.6865596206180038,212832256.0,3808160724.58143
7,7,7,7,0.014929958123141025,12.629053044048407,1.7176901780645737,205856928.0,3670248765.6218524
8,8,8,8,-0.005809450773493481,9.731103398105251,1.6309627173508672,226939066.0,4093527246.8492684
9,9,9,9,0.021150786107916028,10.119956527429474,1.5952035757435217,231841764.0,4185521500.8915462
10,10,10,10,-0.09958929636766356,7.32576168339718,1.5018810230394548,254351456.0,4638710475.915805
11,11,11,11,0.26364956494464753,9.861523401501508,1.3774129066603555,297970624.0,5537497933.993324
12,12,12,12,0.05982071119095456,10.666592870363923,1.6525399606684432,221332694.0,3977186849.526795
13,13,13,13,0.07799121930976396,9.608241305636074,1.4685562872067996,266123814.0,4880537896.923998
14,14,14,14,0.03597774945916607,9.748368924473924,1.5980241523877277,237030618.0,4295817193.738453
15,15,15,15,-0.005731310971009436,13.478375255234509,1.5568768780659792,243792056.0,4427297140.5584955
16,16,16,16,-0.12797021135804476,12.244074000634413,1.6324593369120481,226023448.0,4073692983.8874893
17,17,17,17,-0.017842970240909,10.87757477812776,1.655699680889778,218785372.0,3925790937.187252
18,18,18,18,0.0984063085448374,9.916415889541057,1.4842042448976223,260526360.0,4763949657.649978
19,19,19,19,0.009536666250243582,6.165002775903736,1.6763904770407951,214862624.0,3848661807.1037464
20,20,20,20,0.002921231597004309,0.11381697205686422,1.1897769543056111,420152590.0,8144724734.787702
