,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,0.03419362834016574,11.880578153384194,1.3338213902621041,2614028404.0,54247198003.64699
1,1,1,1,0.0032532154550271595,9.036782502835123,1.3865202730890196,2455688086.0,50625866244.32367
2,2,2,2,-0.01968613984790284,11.017663345234787,1.5937703429874004,1971709010.0,39755846890.10945
3,3,3,3,-0.04581998334190285,11.554866774656134,1.3334932685863532,2607373096.0,54070537577.97674
4,4,4,4,-0.04679422205489249,9.356155547063537,1.1495396279920251,3188593696.0,67523028752.83424
5,5,5,5,-0.02725706436239011,9.13239145341193,0.7116840632010679,4146673940.0,89016583749.91858
6,6,6,6,-0.014760615239349071,11.361970623281092,1.612810908586501,1943767054.0,39155810340.01456
7,7,7,7,-0.003229793916254961,9.242078971177412,1.377729600683144,2472069294.0,50985421235.25149
8,8,8,8,-0.01760456431972876,11.799322790264876,1.5113838056356212,2154608776.0,43847618862.352844
9,9,9,9,-0.014907053858549391,11.192850406254284,1.5894099917818494,2006422566.0,40555657803.92613
10,10,10,10,0.023379597250835136,8.515524017986808,1.5133195896964657,2146486742.0,43659105491.00359
11,11,11,11,-0.008685403422215776,10.805142773788363,1.6092907084043542,1949951754.0,39287948053.46552
12,12,12,12,-0.009010179858033715,13.270473517259251,1.1839501681906517,2989796048.0,62761966568.69188
13,13,13,13,-0.033156842617041674,12.685715614119214,1.5315607869706118,2119272696.0,43074497047.4558
14,14,14,14,0.0036394744663288217,14.991195804346994,1.5987612123990635,1992081682.0,40251484485.64608
15,15,15,15,-0.0480547681225653,13.847849433624267,1.5376820041153454,2088226794.0,42344250986.637596
16,16,16,16,-0.0059531637705025,10.962700511572315,1.5558606368723045,2057260392.0,41664576049.92004
17,17,17,17,-0.006259428839844839,13.864793801471984,1.4894516741759813,2230785380.0,45576405684.02057
18,18,18,18,-0.009272837167202286,14.779946384298592,1.4419855019763472,2315496008.0,47447001085.38213
19,19,19,19,-0.004744547796975969,4.9568782672643,1.3280865986989965,2600500768.0,53885005853.42982
20,20,20,20,0.0008347832393497658,0.0680239867408414,1.2673798165592998,3095697980.0,65515777669.03614
