,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.24725468144880644,13.089079874089293,1.6317360885796732,232425760.0,4209490334.4618707
1,1,1,1,-0.2674850290407326,16.061050376094254,1.6478017068989919,233693806.0,4239291699.447475
2,2,2,2,-0.19260609484181496,11.002536577883928,1.737204572666382,203995464.0,3636394915.8292937
3,3,3,3,-0.15880695622536342,11.406822702793367,1.7415972054828113,202707786.0,3611440706.056317
4,4,4,4,-0.15526312751602184,9.92595345947191,1.708700369624274,209327852.0,3739664879.565208
5,5,5,5,-0.13632391752789885,12.2334019168718,1.516322675214101,268464414.0,4950078581.125884
6,6,6,6,-2.151803018981028e-05,7.469334849405986,1.6768385184820542,214950630.0,3851135006.4758344
7,7,7,7,0.03663322958290738,9.58360443714536,1.7320767620874475,200718004.0,3566234733.4964366
8,8,8,8,-0.03857914321716538,9.366492373362703,1.7038644041769477,208841576.0,3730229002.26057
9,9,9,9,-0.033734851130322686,9.23940980870718,1.7882810869384298,191351920.0,3384413443.0912223
10,10,10,10,-0.15284846701676394,8.338899025690766,1.0111706804017357,424530744.0,8170719369.5673485
11,11,11,11,0.11613449902037115,11.460712429794345,1.7245493143414514,199302850.0,3533030888.549831
12,12,12,12,0.017778622322680553,7.952671269095306,1.6135577082883534,225186898.0,4049757872.2972775
13,13,13,13,0.048496216511248254,8.958579853148564,1.6798571325294918,211156514.0,3771110713.0865364
14,14,14,14,0.013941942553320518,9.592877425280443,1.4361632390832972,271923736.0,4995347995.101135
15,15,15,15,0.04066557294791506,9.48284282768442,1.6431112691103436,219388216.0,3935452550.2933483
16,16,16,16,-0.09325340129638723,11.574748586946304,1.6752242469508876,217559488.0,3905236703.8344226
17,17,17,17,-0.0963812491304777,10.732492618367912,1.687925400010571,211396360.0,3780461391.06299
18,18,18,18,0.02555023948608354,10.216863449756596,1.354846338603635,300694066.0,5585228684.614529
19,19,19,19,-0.07194582646485799,5.535210481767193,1.5336935711293964,247189006.0,4494821011.257054
20,20,20,20,0.0012030020460261158,0.07936406603103725,1.577415939622153,279222016.0,5220334576.58318
