,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.4280628530342005,18.84747494210856,1.6784694913127813,219632788.0,3948821183.5203204
1,1,1,1,-0.3833103800853387,22.067916010784703,1.6220455325625986,242564956.0,4424171047.28977
2,2,2,2,-0.0609577499116195,11.751308099950249,1.742293982079146,200880810.0,3573741660.9052954
3,3,3,3,-0.06490204496378507,12.388268874017092,1.7571090283000412,196704080.0,3488441622.631064
4,4,4,4,-0.08463708921885266,11.273860544052038,1.3866476830384549,284313526.0,5245560904.026565
5,5,5,5,-0.2277491206396961,11.980986966517134,1.441663350389018,277582010.0,5118176457.78103
6,6,6,6,-0.09837016006821153,10.030855903200408,1.6057944005199567,225069912.0,4045509211.017939
7,7,7,7,0.21627424593640687,10.956995909753378,1.1409568564923809,363148666.0,6871074308.58239
8,8,8,8,-0.04812282272253527,12.997078284909994,1.6868593336439601,210334320.0,3755998497.3877316
9,9,9,9,0.08128435917668234,14.650402926276536,1.7516793240198767,195491530.0,3459517861.621622
10,10,10,10,0.03753361269492266,10.954930174145591,1.467006599498302,263185572.0,4815176126.364171
11,11,11,11,-0.26020197593804484,15.763119314145506,0.9816248688581266,487727862.0,9587606483.37422
12,12,12,12,0.11901508431682704,16.926977980264834,1.686886801109129,204936688.0,3642185737.59796
13,13,13,13,-0.005531886873005377,17.00676944339115,1.8420079986334656,175400956.0,3063273648.667426
14,14,14,14,0.06080980137798778,11.63726916959413,1.800930839866009,184577608.0,3244068732.7442684
15,15,15,15,0.021209536348500008,16.742219034757248,1.5078406440569136,253137644.0,4611953540.353288
16,16,16,16,-0.09261059329525276,12.432413066838025,1.777930558306171,193788230.0,3432650217.225977
17,17,17,17,0.039594438874135086,13.416699343315171,1.6446996810105345,220332160.0,3956316109.3507085
18,18,18,18,0.1292145461926021,15.858116150938544,1.7437560578958078,193965780.0,3425712871.9287724
19,19,19,19,0.1405814425686321,7.054546596199706,1.2581699293020296,327285720.0,6134246329.823874
20,20,20,20,0.0012327152922978358,0.13290065582252905,1.297109367610574,347419298.0,6587110990.220182
