,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.4370270384532389,11.756333666485224,1.3679810245065729,294349054.0,5456107533.325101
1,1,1,1,-0.7858769266675051,15.689593918813086,0.9363743351219359,504176440.0,9934421132.9838
2,2,2,2,-0.16343657971830586,8.32620044450514,1.365750821254933,295797986.0,5486145742.081977
3,3,3,3,-0.2128435087493443,9.32922755655736,1.1924003869361763,354174562.0,6689877254.368107
4,4,4,4,0.1079452765187468,11.76320319752019,1.029384499572964,460619602.0,9001091610.232485
5,5,5,5,-0.5737570010760153,13.254914820577536,1.0689273847347256,396541808.0,7559402883.770414
6,6,6,6,0.05233701079846882,6.38408623546399,1.7089252085198292,205833576.0,3669045990.09567
7,7,7,7,0.05423876609272705,6.885684461837318,1.2699633225207076,327840056.0,6151358786.94239
8,8,8,8,-0.009530805011552214,8.344073282328784,1.7866462054229446,189412120.0,3343254533.5359383
9,9,9,9,-0.0714507663445013,8.452396124739098,1.7064695072734628,206940328.0,3690228071.958251
10,10,10,10,-0.02183650766994221,6.422739435895729,1.8178850274792382,183646888.0,3229563603.723221
11,11,11,11,-0.04244054985677828,6.053409394395543,1.5794444032375985,239483534.0,4344345606.037977
12,12,12,12,0.00962337953203572,7.833899649882191,1.6938635037811591,209631832.0,3742862957.9453554
13,13,13,13,0.005514799874512531,8.36034116259285,1.6245840137454435,225318324.0,4055976109.575188
14,14,14,14,-0.016478993104151508,9.174261259730114,1.7743226452739038,194098862.0,3438029180.846276
15,15,15,15,0.0011245583928554423,9.530049707489457,1.7204685474999903,205465368.0,3662798623.48652
16,16,16,16,-0.12253805065518618,8.73166951121114,1.372906128744218,295556906.0,5481670822.399928
17,17,17,17,-0.01029062013519129,7.785531189486858,1.70777589711079,209187944.0,3737855307.9937444
18,18,18,18,-0.04764843775374601,8.52609741950843,1.7506075440602042,196387364.0,3479137343.820551
19,19,19,19,-0.0259080017741048,5.599341969563422,1.3133187478415094,329684980.0,6201732383.285166
20,20,20,20,-0.002980263786643349,0.09831595708750412,0.8871432240283978,509464916.0,10024343733.885603
