,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,0.017929526875242418,5.8727572908166135,1.458932384600356,264624320.0,4846029108.331499
1,1,1,1,-0.0003790614960077238,9.021286148116886,1.5482497387674667,241827168.0,4384594582.551011
2,2,2,2,-0.01887056584205865,7.562213762126039,1.6371131315184677,219408586.0,3934378500.9684544
3,3,3,3,-0.08786303857183651,8.211043258929651,1.5011240948259255,254341048.0,4641651272.129511
4,4,4,4,-0.05686831511738985,6.002304092126356,1.4647205565505537,261203498.0,4774042076.103951
5,5,5,5,-0.1379734554799361,8.680303897030356,1.5698280859089953,239749016.0,4346461716.689686
6,6,6,6,-0.12590015324735618,7.974799750167028,1.536786305581814,245133586.0,4453156743.160053
7,7,7,7,-0.10001578424220696,8.022099900884378,1.3718360678122068,292327864.0,5417150060.084972
8,8,8,8,0.03696444910855611,7.7734115487950755,1.5498184655050822,240007632.0,4346265658.78818
9,9,9,9,-0.06293896412100349,8.013301935125746,1.5993858202491027,228178468.0,4110000716.866839
10,10,10,10,-0.061624838600270036,6.626246602599809,1.674224338074052,212385986.0,3796153390.0928473
11,11,11,11,-0.10006965793428382,6.996972099461582,1.5126699872629845,250209204.0,4553683788.3701935
12,12,12,12,0.04011060965429218,8.269572198324193,1.5924249132370847,228895240.0,4123056255.6005154
13,13,13,13,-0.02989390046050362,8.041794421648806,1.647958565845466,218760644.0,3924387556.7503247
14,14,14,14,0.002051187618923486,8.363728710642647,1.7120277350419404,204720022.0,3644607030.459785
15,15,15,15,-0.06431597889190609,9.47525597073858,1.5847158749459298,233320444.0,4214483362.751073
16,16,16,16,-0.07396790684977418,8.009805127209669,1.6198267830998787,223522634.0,4017480682.991867
17,17,17,17,-0.033160248671570504,8.381402001633871,1.6455666243308587,219285804.0,3933566886.1976404
18,18,18,18,-0.007184412752782808,8.202424933465394,1.770892573516691,192318464.0,3399081619.69014
19,19,19,19,0.1464845412666998,5.474942057304809,1.4019700208986208,277148602.0,5099516766.282035
20,20,20,20,-0.0029389721305856324,0.08256998877605018,1.3910389707137054,310798784.0,5806585117.923885
