,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.020317453095919872,8.398529971318188,1.414963108322878,2451200416.0,50612467208.911835
1,1,1,1,-0.002032366592640984,8.673774857788812,1.3599196603309107,2557681190.0,52960741073.532326
2,2,2,2,0.04045413909459631,11.015884675396068,1.4727224201206106,2283607850.0,46781023542.77784
3,3,3,3,0.05426282262213057,14.235433012754445,1.5673360666598435,2039855076.0,41286862405.88648
4,4,4,4,-0.049697921289330885,9.14734366640509,1.294608018110324,2756299500.0,57477388951.627686
5,5,5,5,0.02848471312851235,7.491786859628752,1.4845197945793938,2264405706.0,46362097532.50388
6,6,6,6,-0.01908073529275096,7.958278118388572,1.3771905347653695,2507187644.0,51837720063.19571
7,7,7,7,-0.0023668007716742987,16.249399519633524,1.3542439584318664,2557137788.0,52920672308.05188
8,8,8,8,-0.0890552177563829,12.475871117743695,0.9460246786785856,3819911236.0,82019034919.49477
9,9,9,9,0.0281848125798786,11.386180308099494,1.5967901981184016,1982297732.0,40012578675.42782
10,10,10,10,0.010532463402391085,8.521103016939026,1.4034412928315108,2447781530.0,50464091805.22857
11,11,11,11,-0.07913279203413154,10.84757489126082,1.1930924084367136,2984250730.0,62712848127.61823
12,12,12,12,0.020908704363680145,11.160681125890896,1.5183355149968922,2191492612.0,44731834472.181625
13,13,13,13,0.04078913645790033,12.559721884331601,1.6149311728947127,1981492820.0,40039496975.97503
14,14,14,14,0.02206162612093404,16.498083321422268,1.6150303754625315,2026543838.0,41111767998.17997
15,15,15,15,-0.01996067924715596,19.97032884149587,1.4047022609652917,2448422128.0,50493009761.03419
16,16,16,16,0.04610070708335806,12.684616528926613,1.4533609485511667,2323858226.0,47685451267.76419
17,17,17,17,0.004375792314102678,12.59814702813626,1.4281313003587917,2394192438.0,49262403842.11494
18,18,18,18,0.0232084372620682,13.620369583436284,1.588639177033725,2044519284.0,41454217755.115555
19,19,19,19,0.005811453092941938,4.097380308637061,1.2734102527565188,2766932132.0,57738964587.73635
20,20,20,20,0.001131057284918642,0.11953035636494865,1.140163117283308,4128064390.0,90401579829.83537
