,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,0,-0.11517774068826304,11.42561317047758,1.4998877648958007,249955768.0,4545087898.795121
1,1,1,1,1,-0.018191580810489768,12.005803942198096,1.787212305098848,188172254.0,3316656453.3055644
2,2,2,2,2,-0.054154629731984,6.8979136336748175,1.7602208357706168,198226570.0,3520753466.1672597
3,3,3,3,3,-0.02634743824264659,8.630871274931822,1.7956557384818579,187096896.0,3296761890.4976377
4,4,4,4,4,-0.03171759096551085,9.001524083597873,1.6599405015254365,219903242.0,3951716351.196549
5,5,5,5,5,0.08991939662209372,7.593950814588839,1.6742657261137674,210020250.0,3744759806.031931
6,6,6,6,6,-0.0381782853701326,6.629206141861139,1.6711635969953167,213285464.0,3814899298.8000135
7,7,7,7,7,-0.01895437090080977,5.483285301640531,1.6830060447969208,209398002.0,3734321277.367713
8,8,8,8,8,-0.04968275630553955,6.684765407427069,1.6874617167922112,210586022.0,3761072192.4145536
9,9,9,9,9,-0.034502468944495004,6.4685542541616075,1.6341335503903303,224395310.0,4040816904.4497285
10,10,10,10,10,0.02759429035833041,7.798241585857574,1.7091201435597903,203200372.0,3611528346.540581
11,11,11,11,11,-0.0229747196469378,8.35747479067227,1.69441127297348,208642790.0,3722210067.6908236
12,12,12,12,12,0.0484241553160818,6.756106897395903,1.6517683143133262,217530602.0,3897995263.2555556
13,13,13,13,13,0.06087372836813236,7.109462141152692,1.74151457355935,196210176.0,3472789204.4723573
14,14,14,14,14,-0.015233652453050488,9.681851740443168,1.7526069689144186,197904826.0,3512045177.4005456
15,15,15,15,15,0.08119274747158553,10.281754724460876,1.412554678405738,274178650.0,5036659551.317529
16,16,16,16,16,-0.056292912348292916,7.063045715876628,1.7328963367325678,203444044.0,3623429792.6605387
17,17,17,17,17,-0.03468624037356808,7.644613880345638,1.4837478612036588,263590466.0,4830369264.021901
18,18,18,18,18,-0.013606067370771831,7.040611312140181,1.7623472700731957,194194156.0,3437800207.158945
19,19,19,19,19,0.07142907842701561,5.227489566795965,1.5817302007627472,236305330.0,4275420094.0069623
20,20,20,20,20,0.004255990800866624,0.20054046623827,1.3867456353610208,359618580.0,6910299415.792826
