,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.016503252040034548,6.192859057965486,1.4022173678244327,2420147424.0,49831629359.884544
1,1,1,1,-0.003414323283258827,7.659057048398403,1.559320505159475,2080946408.0,42231436416.86014
2,2,2,2,0.02899582621971336,8.111784070294659,1.5540575934550842,2059581440.0,41722836327.50867
3,3,3,3,0.00917647323645456,8.573856468489808,1.5048537846234589,2181553582.0,44466169478.392746
4,4,4,4,0.06785919792961385,7.539834463977339,1.2624982043138373,2788969310.0,58225273183.269066
5,5,5,5,0.02681534017280432,8.325314012328956,1.2937339364750169,2722706786.0,56735390301.59695
6,6,6,6,0.04004480824725586,6.7237604230475565,1.1166013142470324,3258028340.0,69043822626.78618
7,7,7,7,0.016443406479769863,7.675694014148425,1.4789671011760315,2263540830.0,46325416365.369705
8,8,8,8,0.02368371307343944,8.629581442901031,1.4484426893368039,2332480222.0,47866750504.21925
9,9,9,9,0.022995668321292642,8.708874969995684,1.4882286878649784,2249087786.0,46016672664.35564
10,10,10,10,0.02083556808271944,6.7083986458134435,0.9635858810982338,3899448524.0,84126805056.15283
11,11,11,11,0.010292891037897468,8.241478651875934,1.5206339309237784,2175672302.0,44366818459.06613
12,12,12,12,0.0326850412514156,9.116675515428454,1.5383651397507687,2114859856.0,42969309018.84294
13,13,13,13,0.042199547984935186,9.960402716412418,1.4728018466597066,2270294040.0,46464041722.743835
14,14,14,14,0.08809971697945222,12.602167942457635,1.3736190167025333,2546093690.0,52699957319.831985
15,15,15,15,0.04243917664639581,12.278529531177993,1.4947360468954,2251162772.0,46081258602.42514
16,16,16,16,0.013940613084621054,9.111445758399208,1.631640622126195,1913933190.0,38501279081.8533
17,17,17,17,0.032836615183577215,9.1565984087068,1.4965837304529894,2204087144.0,44967801395.64138
18,18,18,18,0.04223348556681546,9.871177026028596,1.5152097149897676,2185829044.0,44582975558.2528
19,19,19,19,-0.00021687559089560106,3.4962717127460867,1.2897865011327392,2745814778.0,57221987397.480965
20,20,20,20,0.0017239732417497265,0.14875617199731286,1.5587441355629255,2343711650.0,48461564444.772285
