,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,0.0087776954972321,6.9918563574321375,1.116161331587076,3221297412.0,68093921501.84962
1,1,1,1,-0.055843290082613135,8.702189549965006,1.162995440219308,3106613216.0,65492311635.13794
2,2,2,2,0.005021666810789059,8.885898033296705,1.4594783268920057,2284482114.0,46763238966.14327
3,3,3,3,0.0031814110911538465,9.469598108185998,1.5792366266633608,2034721950.0,41193959151.89376
4,4,4,4,0.028341673096218163,5.86422365209626,1.3584014065863237,2531731390.0,52360695868.56206
5,5,5,5,-0.0037579764260523545,6.568058110717117,1.5115753750415246,2176178544.0,44352288781.08732
6,6,6,6,0.04726806922242825,8.066793538836146,1.3860593087595565,2437314776.0,50191273070.044876
7,7,7,7,0.004746479819109384,10.427258042846068,1.6406970346300904,1897243800.0,38135065316.9235
8,8,8,8,0.0077444610384356455,10.661081259041817,1.5604527131621466,2065700688.0,41877420399.899475
9,9,9,9,0.03823589811046893,10.306101573303897,1.4886243992795252,2230784524.0,45580092693.91005
10,10,10,10,0.035573673298018645,8.791950759718679,1.558636076154029,2056682174.0,41668378336.46145
11,11,11,11,0.02763983739639489,15.355773547474588,1.6520300201001372,1861108942.0,37322222888.81018
12,12,12,12,0.05102766171214621,14.751923425357347,1.6177449800132475,1902864148.0,38219347945.38089
13,13,13,13,0.08315043061429647,16.522224278323552,1.5809224083642253,2026850930.0,41025986576.14645
14,14,14,14,0.030411940939223905,11.98120764121886,1.7032684667559255,1744019112.0,34718641217.272766
15,15,15,15,0.02970311429324328,13.129402788103,1.5790917128741655,2005723682.0,40521464393.53943
16,16,16,16,-0.011557384090038607,10.122855080578876,1.4735845195307626,2257128972.0,46167178485.98441
17,17,17,17,0.025890288487137102,10.259213881985707,1.4889941065690622,2230277104.0,45564857141.677536
18,18,18,18,0.07916134130108099,15.908282259703071,1.635728846633736,1895521830.0,38088666234.00702
19,19,19,19,-0.009257523117196754,4.883170100470874,1.4967901897355946,2207997680.0,45059564023.60454
20,20,20,20,0.0006053710166824817,0.09129091232918647,1.4542335401808855,2541318588.0,52801168645.83284
