,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.015298756640045338,17.426659730513105,1.6960249735937711,1808064838.0,36185370921.63796
1,1,1,1,0.0007713862610250697,6.855482852878051,1.4094865408624486,2388782200.0,49106313547.31156
2,2,2,2,-0.04577530621751758,10.797794336816475,1.2176055487038258,2970971552.0,62471938103.71361
3,3,3,3,0.06462945773200357,9.770706558429913,1.5016851218571945,2187077344.0,44580049843.109436
4,4,4,4,-0.027043695663768127,10.616121081603136,1.5462970996819239,2104782644.0,42757898093.61307
5,5,5,5,0.023561689769607,9.936319611674367,1.5096552591555967,2179665052.0,44419771556.31546
6,6,6,6,-0.02251296320628085,10.0980823385848,1.5393911914470362,2124635684.0,43212430876.37443
7,7,7,7,-0.1025462817288106,9.930848421816368,1.2252587155387913,2922198222.0,61271271547.83962
8,8,8,8,-0.007582006437556062,10.134724137013203,1.5473411760538618,2109207786.0,42867170702.61677
9,9,9,9,-0.01927569629540009,10.369933884274717,1.5370940145702998,2121767012.0,43136914225.858635
10,10,10,10,-0.0088075610466308,7.644974227447285,1.44010177971243,2335385426.0,47920171697.0309
11,11,11,11,0.034041884602249495,11.111883148265534,1.5285204363925398,2157318300.0,43943199102.519806
12,12,12,12,0.03755490784315569,13.032148018355766,1.5408310329560129,2139028430.0,43548421905.76272
13,13,13,13,0.013615705631643538,15.443278962714565,1.5669412043712458,2099422664.0,42695289618.37734
14,14,14,14,0.017068669397327096,16.220320482999515,1.5810611400639087,2090226836.0,42518088584.08801
15,15,15,15,0.021581256303708992,16.560555587377902,1.5689556210750542,2102458104.0,42775018136.40852
16,16,16,16,0.03306594243507841,11.382072434741435,1.5573805902437934,2067233344.0,41903344776.422485
17,17,17,17,-0.027913347436390647,9.607803835093133,1.5567310486146007,2088420886.0,42408456377.00654
18,18,18,18,-0.008432975077465992,16.63314699855603,1.4968313580363792,2231048500.0,45610367109.29369
19,19,19,19,0.004544162402126067,4.764034802164408,1.555903050706172,2078783994.0,42165643861.843796
20,20,20,20,0.0010802724459795367,0.15291557689614227,1.5248611036518684,2400495792.0,49640291476.65348
