,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.04908970981015307,10.580320946514671,1.1613935464785914,3162157362.0,66935139085.53032
1,1,1,1,-0.013833900355103516,7.853490429314588,1.4210278962760081,2384641410.0,49046584565.291725
2,2,2,2,0.07688972964554121,9.720727473614422,1.3741008665009071,2477033606.0,51097975092.28952
3,3,3,3,-0.005259803760290363,8.810046556047864,1.381272391835525,2467447676.0,50885884822.30947
4,4,4,4,0.041567679474903516,8.782393219629782,1.3280768733902526,2641849110.0,54885284040.732544
5,5,5,5,-0.03800913569562936,6.2895221094927845,1.3833484224827057,2471761072.0,50987980630.53717
6,6,6,6,-0.000591973014126141,6.359987047929818,1.4134980646356627,2387476768.0,49078931152.57262
7,7,7,7,-0.006271322777074622,6.372919583845568,1.4923540532165709,2210715138.0,45116552591.909874
8,8,8,8,0.011955912608722023,8.845624295089708,1.515856251551884,2167707768.0,44163423004.34769
9,9,9,9,0.01068013568636803,8.384525884262288,1.5842438391607423,2019981872.0,40870017160.726105
10,10,10,10,-0.004474692354770025,6.179924953975313,1.4577012593625656,2295884694.0,47028648249.6231
11,11,11,11,0.016683361090364068,8.179503905195915,1.5452537825165826,2094708236.0,42523474341.18147
12,12,12,12,0.0042596791916857035,8.400426027623805,1.427895749217569,2368186582.0,48656423617.73068
13,13,13,13,0.050711224571978256,8.586469705432709,1.4956343263400271,2214649812.0,45213803538.79623
14,14,14,14,0.04557302683689297,11.374549662787633,1.457441158657685,2340743436.0,48072540245.07391
15,15,15,15,0.08254956622223739,11.55356632338346,1.101523117635964,3279113906.0,69398292429.07286
16,16,16,16,0.04185537982711833,10.06924367932451,1.3408836715707357,2606467142.0,54089211593.3597
17,17,17,17,-0.0017644179629689614,9.078324099968016,1.489169746835376,2212783474.0,45159312544.54476
18,18,18,18,0.04704004874999272,8.797775366474811,1.4051105595183584,2431991856.0,50097224779.30561
19,19,19,19,0.02237735908527349,2.8145830920381947,1.292737457678522,2874963066.0,60349742610.05739
20,20,20,20,-0.0020113179697238137,0.13282049999194268,0.9256705134871629,4686162734.0,103345351273.41183
