,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,0.08452854368156985,13.05449707525697,1.8798979861165972,168664654.0,2932868774.995411
1,1,1,1,-0.04387388917986206,12.155427515726295,1.7353686321417952,197341044.0,3496035833.905836
2,2,2,2,0.06872854358142759,9.49721734843952,1.8130426511495317,182596854.0,3206443831.0133023
3,3,3,3,0.0232319330260844,9.052170576247557,1.7359652623970234,198643126.0,3522050860.2442718
4,4,4,4,0.04500458393774477,11.063774892946286,1.8538036488452194,173735794.0,3031556286.749057
5,5,5,5,-0.17357796535838946,11.794814020077592,1.6190503602928306,224116702.0,4029033930.14363
6,6,6,6,0.10011348288124887,9.80804566736666,1.6040405136766032,228003882.0,4106281070.164496
7,7,7,7,0.015302453492876957,6.175550441495624,1.7246383282529967,204495936.0,3643547736.2696486
8,8,8,8,0.07507845944270677,9.841240276517334,1.7249199194194675,201274832.0,3574479179.4606194
9,9,9,9,-0.0785754915269861,11.728828693777333,1.685902957489278,209262754.0,3731810435.3443723
10,10,10,10,-0.009335731687701238,7.1588283789266525,1.6133753308583643,230764146.0,4167878536.0890565
11,11,11,11,-0.08874390506852292,5.373959490098544,1.47801696391519,258179086.0,4713750742.289436
12,12,12,12,0.1120386166486709,9.418472922165623,1.6251574709449255,224120054.0,4028991425.5264273
13,13,13,13,-0.3848739471614585,9.643043345495446,1.2048969432500225,337959308.0,6345892643.686447
14,14,14,14,0.1314855758124504,9.182225579211787,1.5687645739825993,240759176.0,4367028428.271352
15,15,15,15,0.160464373328163,8.418867179275722,1.5228847736523239,247496048.0,4498566673.717505
16,16,16,16,0.014736097712084697,9.895433173497613,1.7295787202357722,200662232.0,3563402300.084592
17,17,17,17,-0.0045816013814626,9.36674569524318,1.5881406342263402,233961496.0,4231098911.9235525
18,18,18,18,-0.033896860909292136,9.459039000959589,1.279504245107061,316437468.0,5907347754.692613
19,19,19,19,0.052840363024242235,5.649301275378533,1.5088018469541902,251256294.0,4574714077.696631
20,20,20,20,0.0032154535154837703,0.1019280851423396,1.2390744250918844,352915598.0,6673457619.896279
