,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.15166838324815915,9.165364017939252,1.5457238783518144,242303632.0,4394594970.306178
1,1,1,1,-0.03704077366948826,13.222077918541627,1.822576494876209,183257932.0,3222579946.84648
2,2,2,2,-0.112803102223971,8.963438834874081,1.552879406657999,238806864.0,4322966585.886137
3,3,3,3,-0.07644042142060117,8.778537296639223,1.7848103420135442,191512078.0,3386354217.735082
4,4,4,4,-0.06875975182078764,7.942131140909676,1.3890725719951524,292561876.0,5425049049.638456
5,5,5,5,-0.0754986595045016,8.556340305422111,1.6553969613887751,215402512.0,3854482394.245312
6,6,6,6,-0.05253049981581542,6.563964752196277,1.5302367886183763,248389370.0,4522405676.077389
7,7,7,7,-0.11841700949715132,6.968837846881941,1.5361415374652374,243368570.0,4414664524.376354
8,8,8,8,-0.044598358540494966,8.685182338212877,1.7299631034218519,201414960.0,3579141299.023963
9,9,9,9,-0.0276235305158942,8.377471541235984,1.7667820897560491,193958598.0,3433036454.228062
10,10,10,10,0.030823422029316126,5.60621086447376,1.674827607143575,215870950.0,3871442710.9724884
11,11,11,11,0.008627606430353346,6.6527904853918525,1.529336442615667,245075190.0,4447876151.8626375
12,12,12,12,0.022083370232567463,10.23177330099363,1.510849056723814,259363474.0,4748558357.123807
13,13,13,13,-0.0013026856573977786,10.884502119092293,1.6551621365495384,219320692.0,3935995637.026147
14,14,14,14,0.060628689014864935,11.581200707693439,1.5024717836812882,264634666.0,4859578240.195648
15,15,15,15,0.06268144302279931,11.8649098356025,1.6566211856302169,225077208.0,4058009602.6049933
16,16,16,16,-0.12344152252446006,9.725127265683575,1.7059074691483467,204903834.0,3645693478.5159097
17,17,17,17,-0.017296645386898544,8.891023254020823,1.8020242787747376,185050218.0,3254704035.9632564
18,18,18,18,0.04030999505199991,10.80317311019788,1.5622961292707411,244207290.0,4439283484.317864
19,19,19,19,0.03704538986065807,3.340529382018417,1.6327605638354454,225027024.0,4050894984.7302017
20,20,20,20,-0.004247748598657626,0.16951015340580208,1.241174546444797,417717306.0,8131399843.574621
