,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.21968391951970448,14.686889723060784,1.5928014956902965,233975068.0,4229580948.0040298
1,1,1,1,-0.26331204751141385,10.851902433365352,1.6170433303107672,225942716.0,4067153437.497723
2,2,2,2,-0.11214021263665463,10.411858034784505,1.7142235817311677,204959880.0,3649947994.423321
3,3,3,3,-0.1293221965173089,9.839173985450847,1.7210621569190234,204652422.0,3644985688.5756083
4,4,4,4,-0.011819798801592462,9.243904896097773,1.7224284119892874,206690746.0,3690166164.4209175
5,5,5,5,-0.17023044958660646,11.138045068335247,1.6743347152359656,208648316.0,3715964600.371415
6,6,6,6,-0.02472025985105455,7.788509830603662,1.6890470640685555,211932530.0,3791275658.5073104
7,7,7,7,-0.013203259897343727,10.328515846326237,1.8136342109518593,183143872.0,3217665335.2194858
8,8,8,8,-0.038946187101246615,8.439289392139298,1.5694714749378968,239760574.0,4349807349.252213
9,9,9,9,-0.02606441857164026,8.730967810783019,1.7892773116773992,189275730.0,3340743112.6627235
10,10,10,10,-0.05919545168397833,6.1021881260599935,1.5768775019009775,234947612.0,4246143019.3641515
11,11,11,11,-0.019865784037021317,6.402423353710837,1.773212505700412,190669254.0,3365715249.4613605
12,12,12,12,-0.04529444853513135,7.083326446782408,1.711074799895667,205861128.0,3668443265.1425414
13,13,13,13,-0.04245486625697858,6.656476906953088,1.6946002394337092,209306292.0,3737518606.069653
14,14,14,14,-0.04726894384300842,5.981783899257691,1.7442253955858764,198912658.0,3530528014.094996
15,15,15,15,0.040565305703206274,6.3876209524549035,1.5190540063018483,249997670.0,4552997020.762708
16,16,16,16,-0.10914613556303944,10.88515490482498,1.645267601845359,219981434.0,3948596679.454552
17,17,17,17,-0.07381049172261556,8.46892077324847,1.645746559882191,223558108.0,4024564310.5311003
18,18,18,18,-0.047712711996735976,7.044464398665728,1.6456351835493397,217290182.0,3890833858.171662
19,19,19,19,-0.02760678437666152,5.5399263892068245,1.5821958856379401,233845034.0,4225233672.339647
20,20,20,20,0.002627973726141436,0.08084275940614777,1.3527790786997544,319945986.0,5995627778.880983
