,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,-0.04596433269917268,9.961580214310997,1.6615011522513745,216226870.0,3872529385.074139
1,1,1,1,-0.029443470504510263,8.410375486252855,1.609642425420745,231350690.0,4180795263.7671075
2,2,2,2,-0.039957274843726166,9.189182376392562,1.500830287572292,262122792.0,4806875000.855681
3,3,3,3,-0.02720372110126472,9.175200136779342,1.4877090455390771,266037344.0,4888007592.006781
4,4,4,4,0.07945514991885545,8.169669458985117,0.9386645874586169,446000962.0,8632779751.843613
5,5,5,5,-0.03108609998644469,8.144371736931966,1.192929900165555,360092294.0,6833950556.384078
6,6,6,6,-0.11297061605077853,6.842750993129963,1.2971168546814653,311542678.0,5804478955.163235
7,7,7,7,-0.111936833120702,7.49851521690737,1.2630975875035295,323366158.0,6046561176.897608
8,8,8,8,0.19263249193747475,8.160731432591385,1.3024571391834079,308567194.0,5741873211.932923
9,9,9,9,-0.001420251955766555,7.959554737932835,1.5204740942783832,253726910.0,4633200864.521366
10,10,10,10,-0.005015075650292271,7.480074127452871,0.9884416195800736,440648406.0,8511819731.85333
11,11,11,11,-0.2398646645615649,7.711120933305278,1.2581775736010685,317915932.0,5933344191.202803
12,12,12,12,-0.03486602316434634,7.375160481504338,1.4919333227367146,254632984.0,4642517395.723421
13,13,13,13,-0.06009093347027478,7.8154482608713876,1.428964989711458,278077028.0,5123680352.107783
14,14,14,14,-0.030120878641612017,7.407546339513433,1.5090249525942836,253614412.0,4626903112.194099
15,15,15,15,-0.08662707293050778,7.223792698173746,1.308172329026751,310050156.0,5777408812.446805
16,16,16,16,0.006318391983189161,10.059782898799293,1.507736561670276,260043722.0,4761326850.764287
17,17,17,17,0.017505784609157252,8.565446351257126,1.5313536405780888,250090688.0,4557826285.770104
18,18,18,18,-0.16348650359556094,7.675926204212872,1.3243578706849781,304134294.0,5659605206.227099
19,19,19,19,0.03453753057794516,3.731633325933156,1.1582965205622855,388386726.0,7447182773.7641
20,20,20,20,-0.0026091839901782017,0.14174332843822246,1.0704216209463682,442594664.0,8598611267.564945
