,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,0,-0.23765291364588065,11.739646657533555,1.5677171025102485,233072908.0,4203898695.4444904
1,1,1,1,1,-0.08310244431736895,9.776794853375996,1.5457005481523318,247745300.0,4512746871.085085
2,2,2,2,2,-0.3600833994089999,9.214604908691381,1.3107375055563681,302557464.0,5616133517.758334
3,3,3,3,3,0.0006104167325060994,9.62034351031725,1.7791456553637426,191765702.0,3389310154.9586844
4,4,4,4,4,0.1186120321034448,6.3319189395151785,1.3533909477937431,292551246.0,5415789596.286697
5,5,5,5,5,-0.019505227790735026,9.32700437478227,1.768368407141553,191616112.0,3384508740.179482
6,6,6,6,6,0.12847694319266867,7.265189706109845,1.3552682250333004,294608034.0,5459445894.687294
7,7,7,7,7,0.016294200722640758,9.396714047237607,1.6564833256423155,215172138.0,3849353536.5340805
8,8,8,8,8,-0.17812780355485686,10.216249107332263,1.4947850608375035,255912434.0,4670203032.994014
9,9,9,9,9,-0.06472465551890913,10.612177479366814,1.6268143970743572,225068356.0,4051770932.942491
10,10,10,10,10,0.16813706435214731,8.690607605468314,1.4480086961797407,268357012.0,4924045918.162326
11,11,11,11,11,-0.021070404735398,15.195085921850474,1.6842813887596648,207070750.0,3686103400.3108735
12,12,12,12,12,-0.1876135764569241,11.863983209640304,1.5003987374148062,250869190.0,4563135477.575489
13,13,13,13,13,-0.07876426229307842,13.645788877631645,1.7654728698327768,195030552.0,3454720346.8296504
14,14,14,14,14,0.01821132734684841,12.845807341291088,1.6569463412425514,212681018.0,3797608426.105123
15,15,15,15,15,0.043971589064049146,13.375144771601635,1.7365788781505003,197515012.0,3499851919.330906
16,16,16,16,16,-0.02227800656384669,9.657377365544118,1.6543152489517785,216752158.0,3882451573.777181
17,17,17,17,17,-0.119781089148369,11.552145992520234,1.630760810506429,223919920.0,4028248899.3553834
18,18,18,18,18,-0.1770123718149902,13.047480488511304,1.5883294631888056,232901526.0,4207644555.6433296
19,19,19,19,19,0.03148828054843763,4.785063667808019,1.5627305955471809,239572930.0,4341180733.109141
20,20,20,20,20,0.0046064988905174025,0.1207332785372476,0.9979957750400275,528851258.0,10513519694.602861
