,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Mean,Std,Entropy,Energy,Shan_Energy
0,0,0,0,0,0.004151282612224284,12.272919349441702,1.5623390366982828,243830828.0,4430905839.5588255
1,1,1,1,1,-0.032372135769101563,15.233415936396124,1.844621293051067,176564098.0,3089467018.685613
2,2,2,2,2,-0.06597075702089028,9.409254100737042,1.7501886059252894,197789698.0,3510355720.227018
3,3,3,3,3,-0.04885366704723679,9.865550377190717,1.6752432749706927,214292744.0,3836968652.522312
4,4,4,4,4,0.06555570230805696,10.280992452491024,1.4901557006853057,264673828.0,4857752215.61415
5,5,5,5,5,0.08116708667176456,9.092333954651842,1.6185585408373588,226683096.0,4083552037.0210443
6,6,6,6,6,0.09094537402314302,8.923354106270295,1.4209372923322514,279225514.0,5146205706.997737
7,7,7,7,7,-0.0012091358742801444,8.899864697321949,1.572926307499414,238244084.0,4315490733.598428
8,8,8,8,8,-0.07342299013998564,12.304906095708278,1.4408687633946717,277732910.0,5123112896.324064
9,9,9,9,9,0.0131963761363108,10.467452070671747,1.5387475465038498,250915922.0,4574866331.589504
10,10,10,10,10,0.026171451513657882,6.124528476150049,1.6629693790595492,213304488.0,3812004881.1593738
11,11,11,11,11,-0.018212436782570687,7.674812323307957,1.6367548711280464,219341180.0,3931540076.8860254
12,12,12,12,12,-0.06755198805597587,11.083567705042755,1.6222126355433775,225298462.0,4055688562.409903
13,13,13,13,13,-0.034867651158281075,11.804002652406206,1.4820828110427064,264001528.0,4838134762.0111065
14,14,14,14,14,0.2678316578051248,13.468286098269546,0.9766051877686841,438698336.0,8476504283.41823
15,15,15,15,15,0.025576823509778773,11.041539943934787,1.5345670116079781,253319510.0,4623862703.287803
16,16,16,16,16,-0.09540058407518948,9.564252198303477,1.6607159713139257,218572318.0,3923921456.2708826
17,17,17,17,17,0.007667815571499375,10.594944645009743,1.6665931736196358,218475994.0,3922346134.670552
18,18,18,18,18,0.054522607790037536,10.839580322689756,1.444426368625053,273146160.0,5022654026.251061
19,19,19,19,19,0.019021988635983214,2.8791608586143584,1.6312702716977543,221950686.0,3987038815.27351
20,20,20,20,20,-0.001498075126657339,0.06059493041740214,1.431745532950612,298312248.0,5561046136.882397
